,DEVICE,DTYPE,SEED,DATA,MODEL,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,DROPOUT,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,METRIC_uncertainty_vs_accuracy_slope_pm2_std,METRIC_uncertainty_vs_accuracy_cor_pm2_std,METRIC_extrapolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_uncertainty_vs_proximity_cor_pm2_std,METRIC_interpolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_extrapolation_uncertainty_spread_pm2_std,METRIC_interpolation_uncertainty_spread_pm2_std,filename,STATE_DICT_PATH
0,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,6749.0,4349,6748,31.790029764175415,20.0,0.1,15.0,0.020421192049980164,0.020211899653077126,0.015258037485182285,0.015444398857653141,0.06226888298988342,0.06159752607345581,0.009123791009187698,0.9333333969116211,0.07397440075874329,12.710584899790327,0.5495824529067317,0.28889912660290645,-0.23613771842835882,-0.022867059047343454,0.3129246234893799,0.07702693343162537,12.960173962653338,0.5486966700114754,0.2012714299669159,-0.3088341239131608,-0.021122986123843862,0.21484003961086273,0.0500653013586998,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-48-46 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-48-46 (1).pth
1,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,9749.0,8449,9748,41.08570599555969,50.0,-0.1,15.0,0.021680273115634918,0.022150378674268723,0.016977999359369278,0.017275195568799973,0.06416186690330505,0.06860661506652832,0.00887327454984188,0.9333333969116211,0.0752229392528534,11.378475144554208,0.6133801459708937,0.2728435871118292,-0.28036098833034506,-0.02553106975751833,0.29651540517807007,0.0740247368812561,11.40739304799462,0.6775528375239183,0.19481539158184635,-0.3220931729048479,-0.020267782656479355,0.2022078037261963,0.0477764755487442,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-48-46 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-48-46 (2).pth
2,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,9899.0,8449,9898,42.13911175727844,50.0,0.1,15.0,0.019282635301351547,0.01995493285357952,0.01550737302750349,0.015926571562886238,0.05420979857444763,0.05925598740577698,0.008684470318257809,0.9333333969116211,0.07167065143585205,15.226304636632001,0.5337269250807424,0.2860782160905452,-0.243822913723085,-0.022722519340301253,0.3241631090641022,0.07421377301216125,14.619151517126419,0.5926438970222321,0.2024033981211661,-0.2963308696706773,-0.019290691522624612,0.22157861292362213,0.04926558583974838,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-48-46 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-48-46 (3).pth
3,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,3449.0,2749,3448,17.176172494888306,20.0,-0.1,15.0,0.02281077392399311,0.023176908493041992,0.017688220366835594,0.018246611580252647,0.06781795620918274,0.072206050157547,0.00941474549472332,0.9666666984558105,0.07798826694488525,13.434323533584067,0.5983325575960182,0.29594065611307346,-0.11474284037905474,-0.012009628900867653,0.3301738500595093,0.08670619130134583,13.451512604440062,0.6560894512812232,0.20228137684550038,-0.30821136162546936,-0.023425666264910938,0.2247437983751297,0.058044664561748505,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-48-46.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-48-46.pth
4,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,6799.0,4349,6798,15.93823504447937,20.0,0.1,15.0,0.020839527249336243,0.02103227749466896,0.016234232112765312,0.016417641192674637,0.062777578830719,0.06193011999130249,0.011541403830051422,1.0,0.11672905087471008,18.316489585089368,0.5775137723655385,0.4668072233506187,-0.2286777408679493,-0.03256338886032584,0.4785936176776886,0.11412391066551208,18.412425471088394,0.5710767135016015,0.32016125405865614,-0.2520935696487857,-0.024506953921714186,0.32012638449668884,0.07150447368621826,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-49-35 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-49-35 (1).pth
5,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,10000.0,4349,10000,23.232353925704956,,,,0.028082650154829025,0.028192318975925446,0.02082214690744877,0.020955059677362442,0.08916069567203522,0.08832240104675293,0.009344419464468956,1.0,0.10866802930831909,10.958182936808061,0.8148474619896292,0.4120108917578378,-0.1994662959486137,-0.02484196313887199,0.4027894139289856,0.1036396473646164,11.263269481783281,0.8265501166955873,0.2883783020651957,-0.24725594712964732,-0.021170866739906927,0.2782611548900604,0.06962679326534271,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-49-35 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-49-35 (2).pth
6,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,10049.0,4349,10048,23.91569471359253,50.0,-0.1,15.0,0.024212317541241646,0.02430892176926136,0.018448250368237495,0.018728788942098618,0.08431164920330048,0.08369660377502441,0.01038435660302639,1.0,0.1093420684337616,10.316610614655577,0.6462578804001365,0.41791672386780415,-0.10725904404642644,-0.013396985596934993,0.3944398760795593,0.10688328742980957,10.640101333851717,0.6552252972523829,0.2922077474465833,-0.22721172397389408,-0.01988257875014967,0.27494341135025024,0.06744398176670074,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-49-35 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-49-35 (3).pth
7,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,10649.0,4349,10648,25.771564960479736,50.0,0.1,15.0,0.02343221753835678,0.023823244497179985,0.01782470941543579,0.01825975626707077,0.07872101664543152,0.07908850908279419,0.012115851044654846,1.0,0.10592839121818542,11.30355620534386,0.5884900370134712,0.4086039911460373,-0.2015652685412996,-0.027455450352878594,0.39142143726348877,0.10646882653236389,11.444566231136754,0.6026504522044553,0.28693529520820277,-0.2145714059044001,-0.01962192461914385,0.27357953786849976,0.07222755998373032,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-49-35 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-49-35 (4).pth
8,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,3749.0,2799,3748,8.762402057647705,20.0,-0.1,15.0,0.026662694290280342,0.02706914395093918,0.02113444171845913,0.021376315504312515,0.08811056613922119,0.08798834681510925,0.011472375132143497,1.0,0.11668060719966888,12.535744925708514,0.6869994592312927,0.447296120358766,-0.3766675644224938,-0.0622603989807487,0.48077717423439026,0.11687299609184265,12.635764632737471,0.6932951641349407,0.29736805641520764,-0.3197590798034682,-0.033887339543530966,0.31277453899383545,0.07882846146821976,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-49-35.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-49-35.pth
9,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,8949.0,6149,8948,22.033859968185425,20.0,0.1,15.0,0.030155081301927567,0.029824450612068176,0.0233002919703722,0.023564761504530907,0.09607172012329102,0.09300820529460907,0.013340046629309654,1.0,0.1311793178319931,14.414816371522841,0.7439650338914192,0.5246548492403572,-0.1011685246655699,-0.019212285550613696,0.6020219326019287,0.15127001702785492,15.659816960590168,0.755150895742825,0.3701455573039645,0.0795929831768405,0.010067122218312045,0.4219248294830322,0.10164902359247208,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-50-04 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-50-04 (1).pth
10,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,10000.0,9649,10000,25.109948873519897,,,,0.032234616577625275,0.030611056834459305,0.023512085899710655,0.023388225585222244,0.1179499477148056,0.10763581097126007,0.011940659955143929,1.0,0.1420513391494751,9.601315291536904,0.814039007854185,0.45895044547969954,-0.14276878768229465,-0.024919255198705817,0.5154065489768982,0.14212825894355774,11.65530343200378,0.8201587902051243,0.32419474518072905,0.019506568470965616,0.002252426727260625,0.360684871673584,0.09788702428340912,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-50-04 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-50-04 (2).pth
11,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,12149.0,12049,12148,30.40800905227661,50.0,-0.1,15.0,0.03126474842429161,0.029796933755278587,0.02208816260099411,0.02178105153143406,0.12021298706531525,0.11042362451553345,0.012164641171693802,1.0,0.13313597440719604,8.160870658077714,0.6870578164214701,0.4670778389317422,-0.10718595240083177,-0.020167848161030955,0.521870493888855,0.15158069133758545,9.769815665031372,0.6938551718499436,0.3325707642467093,0.060995386513307326,0.0076532511982435195,0.36931312084198,0.1039259135723114,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-50-04 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-50-04 (3).pth
12,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,12449.0,12049,12448,31.665493488311768,50.0,0.1,15.0,0.02999563328921795,0.028971126303076744,0.02218911051750183,0.022025197744369507,0.11110499501228333,0.10453705489635468,0.011692836880683899,1.0,0.13940803706645966,11.301976900328727,0.7852389827544679,0.4419771367155058,-0.10493999821351771,-0.018715435188636477,0.4966713488101959,0.14000996947288513,12.70230137889754,0.7805097905094502,0.31629615095949654,0.05616098556863218,0.006787330788269019,0.3496401309967041,0.09777887910604477,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-50-04 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-50-04 (4).pth
13,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,8799.0,6149,8798,20.971705436706543,20.0,-0.1,15.0,0.03112371265888214,0.029921095818281174,0.02241518534719944,0.022398168221116066,0.11620256304740906,0.10706937313079834,0.012283554300665855,1.0,0.13390956819057465,10.92711156122504,0.7832895367829622,0.517716451502208,-0.07094189121146817,-0.01279182827309408,0.5649312734603882,0.14177612960338593,13.01130421771505,0.7908647036744041,0.37082441303646685,0.0524964397814796,0.006551604500399463,0.40907591581344604,0.09970793128013611,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-50-04.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-50-04.pth
14,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,5449.0,3949,5448,12.389710187911987,20.0,0.1,15.0,0.05170036852359772,0.047514207661151886,0.036912720650434494,0.03441090136766434,0.18901243805885315,0.1713944673538208,0.018864523619413376,1.0,0.18340705335140228,4.1212210379475565,0.8029230148275761,0.5043324209514742,-0.3109398650786717,-0.0732162437954222,0.56684809923172,0.16527009010314941,4.956459179421184,0.7887560284769769,0.36584078625838856,-0.04421220448011026,-0.0057078517115329705,0.4129087030887604,0.1016305536031723,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-50-40 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-50-40 (1).pth
15,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,6799.0,6049,6798,15.76778793334961,50.0,-0.1,15.0,0.046231709420681,0.04253730550408363,0.033306390047073364,0.03173966333270073,0.16727319359779358,0.14915022253990173,0.019548844546079636,1.0,0.17736676335334778,5.635812583577795,0.7713519401393678,0.5330084915804144,-0.22593070964081208,-0.05621965698346862,0.6015653610229492,0.17673976719379425,7.083453598757144,0.7668503086210026,0.39196256170131016,0.007803778462705522,0.0011609625767159194,0.4470110833644867,0.11874204874038696,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-50-40 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-50-40 (2).pth
16,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,7099.0,6049,7098,16.973417282104492,50.0,0.1,15.0,0.04689803346991539,0.04338802024722099,0.03251303359866142,0.030982328578829765,0.17762768268585205,0.15892691910266876,0.017941495403647423,1.0,0.1856146603822708,4.985341437918451,0.8248491942648166,0.4993333645704514,-0.280147669237375,-0.06606829976766768,0.5767920017242432,0.1768047958612442,6.265567289667413,0.8307458861221567,0.3621003915779831,-0.004973743582878972,-0.0006680394762604686,0.40996602177619934,0.10150767862796783,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-50-40 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-50-40 (3).pth
17,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,5349.0,3949,5348,11.555145978927612,20.0,-0.1,15.0,0.05094427242875099,0.047061290591955185,0.03587018698453903,0.034162893891334534,0.1872420310974121,0.16855789721012115,0.019589979201555252,1.0,0.1828163117170334,4.506480543867323,0.8462558781894519,0.4889601292970511,-0.26682391322747234,-0.06268903018112307,0.5369445085525513,0.15678393840789795,5.588727592479327,0.847554845450415,0.35868257763653066,-0.01851007413190648,-0.002469111233435887,0.39896318316459656,0.10171651840209961,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-50-40.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-50-40.pth
18,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,9699.0,7099,9698,20.447205305099487,20.0,0.1,15.0,0.01932891085743904,0.019579622894525528,0.015045564621686935,0.015103448182344437,0.051470205187797546,0.05310830473899841,0.007883559912443161,0.9000000357627869,0.07776528596878052,-2.110108253951476,-0.09488865294662194,0.30827145092470376,-0.4000485504887665,-0.03021359515143202,0.3465650677680969,0.07009945809841156,-2.5289905662697727,-0.1215601680898554,0.20998177973856105,-0.3758541685755637,-0.02005176940979719,0.23339132964611053,0.04954893887042999,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-51-00 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-51-00 (1).pth
19,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,10000.0,7099,10000,21.627850770950317,,,,0.019787710160017014,0.020438719540834427,0.01523919589817524,0.015162519179284573,0.04832294583320618,0.050944335758686066,0.007968460209667683,0.8666667342185974,0.0723322331905365,-3.8312388476437076,-0.198376966147103,0.3123246239289884,-0.34982817165840824,-0.023701580456688933,0.3594001531600952,0.06786701083183289,-3.489342340229937,-0.2004618739231809,0.212551441548239,-0.3588931906955909,-0.01728965453470679,0.23653750121593475,0.0472027063369751,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-51-00 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-51-00 (2).pth
20,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,10099.0,7099,10098,22.400206089019775,50.0,-0.1,15.0,0.02006012387573719,0.02042013220489025,0.014909232035279274,0.015001638792455196,0.051248699426651,0.05243906378746033,0.007432278245687485,0.8666667342185974,0.07400315999984741,-1.322487807256206,-0.06475905730225928,0.31642388845664177,-0.36311680291116794,-0.026524353470321203,0.35677236318588257,0.0706225037574768,-2.4717112699638886,-0.13113635462211087,0.21800311266592656,-0.3782168157883283,-0.019608405606332282,0.24866989254951477,0.04895183444023132,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-51-00 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-51-00 (3).pth
21,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,16299.0,11549,16298,35.49511528015137,50.0,0.1,15.0,0.019206158816814423,0.019268909469246864,0.015144674107432365,0.015010238625109196,0.04541441798210144,0.046975940465927124,0.0082264868542552,0.9000000357627869,0.08002513647079468,3.763904187358499,0.14502413382598073,0.2894920536250678,-0.3814072347473745,-0.029470764680666513,0.3474753797054291,0.07069797813892365,1.594938994702459,0.06701418991349613,0.20124596720117868,-0.3466608336850977,-0.018352405352242477,0.22970497608184814,0.050038401037454605,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-51-00 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-51-00 (4).pth
22,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,4699.0,3549,4698,9.706435918807983,20.0,-0.1,15.0,0.02019384503364563,0.02050287462770939,0.016211887821555138,0.01619640178978443,0.061084404587745667,0.06447938084602356,0.00961214303970337,0.9000000357627869,0.0771310031414032,-1.8670493610110517,-0.09277574413593101,0.3598783460794731,-0.4048072822431854,-0.03222832424148784,0.43991509079933167,0.07907089591026306,-2.346977617972635,-0.12990828933138449,0.24894360469337556,-0.4537341020722123,-0.027167040375624014,0.2797170877456665,0.057371966540813446,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-51-00.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-51-00.pth
23,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,8799.0,6099,8798,20.50253963470459,20.0,0.1,15.0,0.02315831556916237,0.0232462789863348,0.017390212044119835,0.017363116145133972,0.05510799586772919,0.05707810819149017,0.008410219103097916,0.9333333969116211,0.10936756432056427,-3.870525888851095,-0.15027059729104694,0.5618259454475677,-0.3656040787428828,-0.03759796494005089,0.6202678680419922,0.09799742698669434,-3.9666238597964383,-0.16094639271906927,0.3926758124328904,-0.23238674631553116,-0.016029050055375672,0.4245731830596924,0.07053831219673157,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-51-39 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-51-39 (1).pth
24,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,9749.0,6099,9748,23.04869031906128,50.0,-0.1,15.0,0.02256176620721817,0.022120147943496704,0.018268294632434845,0.017695296555757523,0.05652552843093872,0.05825832486152649,0.010601301677525043,0.9666666984558105,0.11079122126102448,1.3423584128627737,0.05560499269999656,0.5500841079612048,-0.21736248556449794,-0.0201224247664139,0.5880630612373352,0.09318402409553528,0.7098853551072851,0.029841555295445393,0.3832731800734369,-0.23733443691287623,-0.015083901534237509,0.4046061038970947,0.06764118373394012,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-51-39 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-51-39 (2).pth
25,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,10000.0,6099,10000,24.276456356048584,,,,0.02133399061858654,0.021132558584213257,0.017026767134666443,0.01652519218623638,0.05934552848339081,0.06141294538974762,0.01037919707596302,0.9666666984558105,0.1123497486114502,-2.1494379187129566,-0.07667635248952968,0.5628744411366189,-0.262179664074389,-0.027478375505694652,0.6263881921768188,0.10129761695861816,-2.9133310190018884,-0.10984282536319313,0.3876558297708837,-0.23143724415767217,-0.016470329120797746,0.41887417435646057,0.07035793364048004,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-51-39 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-51-39 (3).pth
26,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,10599.0,6099,10598,26.111547470092773,50.0,0.1,15.0,0.022033801302313805,0.022638581693172455,0.015892362222075462,0.016552651301026344,0.05497518181800842,0.05553850531578064,0.00862853229045868,0.9000000357627869,0.11062656342983246,-5.741895656234202,-0.21426258067867418,0.5620381247577411,-0.22737710759699697,-0.024622320283112197,0.6244822144508362,0.10678699612617493,-4.959482715559209,-0.19120676344808923,0.3849983764129783,-0.2187610605334685,-0.016234210418660213,0.4236442446708679,0.0776510238647461,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_20-51-39 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_20-51-39 (4).pth
