,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,STEIN,BAYESIAN,LIKELIHOOD_STD,BW,N_MODELS,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,WEIGHTING,MAKE_GIF,TITLE,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,EXTRA_STD,SHOW_DIAGNOSTICS,SHOW_PLOT,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,filename,STATE_DICT_PATH
10,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,False,False,0,,30,Adam,1e-05,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,3,20000.0,17949,20000,670.9650826454163,,,,0.0032312229120483,0.018199721351265907,0.018241452053189278,0.013557376340031624,0.01359730027616024,0.048145800828933716,0.048237234354019165,0.009409256279468536,0.13333334028720856,0.022030053660273552,-0.3466428545972441,-0.09673989495821958,0.17291984284352396,0.8992572261675753,0.07079607346232461,0.09781232476234436,0.02790241315960884,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-14-02 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-14-02 (1).pth
11,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,False,False,0,,30,Adam,1e-05,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,3,30000.0,17949,30000,911.448180437088,,,,0.003071456573282679,0.01865716278553009,0.018521476536989212,0.013979906216263771,0.01396737340837717,0.04830476641654968,0.0480864942073822,0.007650838233530521,0.13333334028720856,0.022145912051200867,0.07668574518136581,0.012509385196870537,0.1653262301895599,0.9348045909938019,0.10685612870143886,0.08920398354530334,0.043944112956523895,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-14-02 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-14-02 (2).pth
12,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,False,False,0,,30,Adam,1e-05,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,3,10000.0,9999,10000,347.75565099716187,,,,0.0034996608272194864,0.018516095355153084,0.018523424863815308,0.013782195746898651,0.013809280470013618,0.049492716789245605,0.049507468938827515,0.009926870465278625,0.13333334028720856,0.022055011242628098,0.009798599363071493,0.010429248381101043,0.10748691340831817,0.902692793095155,0.05036308767917646,0.060960084199905396,0.0202607624232769,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-14-02.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-14-02.pth
13,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,False,0,,30,Adam,1e-05,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,4,20000.0,19999,20000,469.5044939517975,,,,0.0040292678090433276,0.01985485851764679,0.02008121833205223,0.014662230387330055,0.014760689809918404,0.05444711446762085,0.057773202657699585,0.008345088921487331,0.20000001788139343,0.026530036702752113,0.41770956370354145,0.123346314576163,0.19067324042972036,0.893436770480927,0.07765478301805928,0.13923588395118713,0.03801342844963074,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-29-20 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-29-20 (1).pth
14,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,False,0,,30,Adam,1e-05,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,4,30000.0,29999,30000,699.6341605186462,,,,0.0036924817754576604,0.019069205969572067,0.019221702590584755,0.014245180413126945,0.014358739368617535,0.051812708377838135,0.05201336741447449,0.010199145413935184,0.10000000894069672,0.021418098360300064,0.3871002366000667,0.11162020553353033,0.20954419568550442,0.8900372286234697,0.07581476343328107,0.13112860918045044,0.03514649346470833,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-29-20 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-29-20 (2).pth
15,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,False,0,,30,Adam,1e-05,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,4,10000.0,9999,10000,235.5500247478485,,,,0.017780750865737598,0.04003916308283806,0.0384952537715435,0.02611296996474266,0.02569585293531418,0.15281136333942413,0.14630326628684998,0.010263310745358467,0.36666667461395264,0.03469225764274597,0.8772998333273607,0.5682441553043793,0.13808988774020567,0.6875760996059308,0.04640902649284091,0.10182875394821167,0.032238222658634186,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-29-20.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-29-20.pth
16,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,False,0,,30,Adam,0.001,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,5,20000.0,15149,20000,454.8722891807556,,,,0.0035386347056676946,0.018631145358085632,0.018805822357535362,0.013946511782705784,0.014069726690649986,0.051247477531433105,0.05135110020637512,0.00939042866230011,0.20000001788139343,0.020530693233013153,0.15351624031489247,0.14564384481645073,0.23448453897246382,0.9218624042927784,0.05709672663780553,0.16333019733428955,0.022450916469097137,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-41-03 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-41-03 (1).pth
17,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,False,0,,30,Adam,0.001,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,5,30000.0,15149,30000,679.8972909450531,,,,0.003457741936047872,0.01872294396162033,0.019037693738937378,0.013892227783799171,0.014114917255938053,0.052006274461746216,0.05209416151046753,0.009030592627823353,0.20000001788139343,0.02313287928700447,-0.16580693016116044,-0.027103123769782543,0.25212423115164506,0.8987307174977894,0.058431825511008145,0.2011721432209015,0.02383388951420784,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-41-03 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-41-03 (2).pth
18,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,False,False,0,,30,Adam,0.001,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,5,10000.0,9949,10000,230.188129901886,,,,0.0036192643145720165,0.018663590773940086,0.01892506517469883,0.013995924033224583,0.014184842817485332,0.051452189683914185,0.05151301622390747,0.008377316407859325,0.20000001788139343,0.02091584913432598,0.39253588391927347,0.10635354774511742,0.23934009330304015,0.8773785705711284,0.050649857314838426,0.17165139317512512,0.02356327325105667,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-41-03.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-41-03.pth
19,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,False,0,,30,Adam,0.001,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,6,6949.0,249,6948,267.22049856185913,75.0,0.05,15.0,0.0026906955831994613,0.02104230225086212,0.021227208897471428,0.015974396839737892,0.01614486798644066,0.050945162773132324,0.051577866077423096,0.008187536150217056,0.2666666805744171,0.023673739284276962,-0.1867677473385238,-0.05941191895512933,0.22264916207873772,0.7309927392619228,0.01776928219274269,0.18193206191062927,0.012214258313179016,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-52-27 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-52-27 (1).pth
20,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,False,0,,30,Adam,0.001,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,6,7599.0,249,7598,291.6407399177551,25.0,0.15,15.0,0.00257856926570336,0.020857959985733032,0.021103890612721443,0.015783511102199554,0.016053739935159683,0.05060756206512451,0.05011481046676636,0.008082953281700611,0.23333334922790527,0.025569630786776543,0.21296424981741338,0.08388913162486436,0.253044056029131,0.5833447732696868,0.0122941602215658,0.2336355447769165,0.012181732803583145,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-52-27 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-52-27 (2).pth
21,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,False,0,,30,Adam,0.001,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,6,10000.0,249,10000,385.74117708206177,,,,0.002234494003156821,0.022616084665060043,0.022555919364094734,0.017392253503203392,0.01735810376703739,0.05154845118522644,0.051430195569992065,0.011125624179840088,0.20000001788139343,0.02871827408671379,2.9901159999828195,0.3675773513953798,0.47846225986014523,0.6094713261644822,0.016085884781185784,0.4388163089752197,0.01737956330180168,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-52-27 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-52-27 (3).pth
22,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,False,False,0,,30,Adam,0.001,64,True,15,placeholder value,False,title of my gif,50,24,48,6,True,False,False,False,6,10099.0,249,10098,390.21897745132446,75.0,0.15,15.0,0.0022171325981616974,0.021947944536805153,0.02247660979628563,0.01694530062377453,0.01726491004228592,0.051119089126586914,0.050744861364364624,0.011129314079880714,0.23333334922790527,0.024462275207042694,2.7187811785349374,0.2675182506251985,0.45169128094386346,0.50759989520909,0.012702018425532544,0.43686944246292114,0.018531471490859985,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-05-15_22-52-27 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-05-15_22-52-27 (4).pth
