,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,DROPOUT,STEIN,BAYESIAN,LIKELIHOOD_STD,BW,N_MODELS,OPTIMIZER,BATCH_SIZE,EARLY_STOPPING,STRIDE,WEIGHTING,MAKE_GIF,TITLE,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,EXTRA_STD,SHOW_DIAGNOSTICS,SHOW_PLOT,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_95_coverage,METRIC_median_avg_inverval_score,METRIC_quantile_uncertainty_vs_accuracy_slope,METRIC_quantile_uncertainty_vs_accuracy_cor,METRIC_extrapolation_quantile_uncertainty_vs_proximity_slope,METRIC_quantile_uncertainty_vs_proximity_cor,METRIC_interpolation_quantile_uncertainty_vs_proximity_slope,METRIC_extrapolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_min,METRIC_pm2_std_uncertainty_vs_accuracy_slope,METRIC_pm2_std_uncertainty_vs_accuracy_cor,METRIC_extrapolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_pm2_std_uncertainty_vs_proximity_cor,METRIC_interpolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_extrapolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_min,filename,STATE_DICT_PATH
20,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,6,10000.0,10000,10000,758.9336726665497,,,,0.0173554178327322,0.018387777730822563,0.013632280752062798,0.014772395603358746,0.04477430880069733,0.05030539631843567,0.007485397160053253,0.6333333849906921,0.03493018448352814,10.209923269821083,0.5122982574720145,0.8689057989540361,0.833913049036371,0.09303530604206857,0.6915102005004883,0.05491524934768677,0.0016097202897071838,10.344817533492453,0.616185040311617,0.5753485725139696,0.9332256449666059,0.15916793972407137,0.4911704957485199,0.08616857975721359,0.002924982225522399,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-22_21-50-04.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-22_21-50-04.pth
21,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,7,20000.0,19900,20000,786.6390781402588,,,,0.01853667013347149,0.01911630481481552,0.01384271215647459,0.014225163497030735,0.050565749406814575,0.05510455369949341,0.008518572896718979,0.23333334922790527,0.02591361664235592,-0.08412633062738395,-0.025787864774379672,0.1571077951230702,0.9113774022897755,0.04832479652189765,0.07874405384063721,0.022845014929771423,0.000664055347442627,0.04043620424764033,0.013929925987046829,0.16308851382103248,0.8409145708653645,0.047690220032842824,0.10186656564474106,0.022293344140052795,0.0010590829188004136,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_09-46-28 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_09-46-28 (1).pth
22,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,7,30000.0,28500,30000,1109.1920948028564,,,,0.01838679052889347,0.018488846719264984,0.01372686680406332,0.013868491165339947,0.05048638582229614,0.04954719543457031,0.008536689914762974,0.23333334922790527,0.01890738308429718,0.2626394191348336,0.13652492342489858,0.14723097402821542,0.9200982031839793,0.051983447620438196,0.0826888382434845,0.02120291441679001,0.0009152591228485107,0.287602805109506,0.146646117389718,0.18444969684171836,0.8964605624146188,0.035625583821110654,0.14275209605693817,0.015413511544466019,0.0009914987022057176,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_09-46-28 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_09-46-28 (2).pth
23,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,7,10000.0,10000,10000,392.38531041145325,,,,0.01857145130634308,0.021720627322793007,0.01380773726850748,0.015910323709249496,0.05136901140213013,0.07091626524925232,0.009110941551625729,0.3333333432674408,0.029487602412700653,-0.11366086608068433,-0.05384138161827466,0.1820354667626049,0.9309436872661095,0.09810629936743333,0.08630731701850891,0.04036019369959831,0.0010446906089782715,0.014991163552483663,0.011838540650863743,0.22866920734689036,0.7086324487204597,0.056756605548070375,0.1936117261648178,0.03635343536734581,0.0015769586898386478,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_09-46-28.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_09-46-28.pth
24,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,8,20000.0,20000,20000,522.5166482925415,,,,0.016868460923433304,0.017031734809279442,0.0136104142293334,0.014116426929831505,0.03795650601387024,0.03884756565093994,0.008066203445196152,0.40000003576278687,0.029997821897268295,5.8595980910181575,0.31898229324218164,0.350604614848314,0.8511045004840928,0.07825405090629863,0.2192995250225067,0.04424352943897247,0.000897921621799469,4.65229559323727,0.2448075397035546,0.4601354769411198,0.8920270295549667,0.05247879941428427,0.34909534454345703,0.026745062321424484,0.0017001136438921094,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-05-07 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-05-07 (1).pth
25,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,8,30000.0,24600,30000,784.8814489841461,,,,0.01703513413667679,0.017196467146277428,0.0141623979434371,0.014280635863542557,0.03773832321166992,0.03961142897605896,0.009199965745210648,0.3333333432674408,0.0316150076687336,4.812008599348384,0.24158564634996768,0.33821855923125654,0.8177965543420408,0.07276315769446014,0.18178635835647583,0.04286913201212883,0.0009092092514038086,3.1020048946526635,0.16121210134451114,0.8097514867202091,0.8559071368913851,0.05268696832039249,0.7679250240325928,0.029022347182035446,0.0015340809477493167,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-05-07 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-05-07 (2).pth
26,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,8,10000.0,10000,10000,266.038715839386,,,,0.017710965126752853,0.018403468653559685,0.01406050194054842,0.014390631578862667,0.047157853841781616,0.054397180676460266,0.0068979207426309586,0.5,0.03948549926280975,6.382222942908308,0.4685005089710902,0.29965066186591627,0.8386321591548547,0.06487624299745515,0.19735953211784363,0.039133816957473755,0.0014000684022903442,7.0085026438273665,0.6133187473245324,0.2992959023978644,0.8306150269438358,0.07603948036857903,0.23513181507587433,0.0440516360104084,0.0028595556505024433,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-05-07.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-05-07.pth
27,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,9,20000.0,10150,20000,748.3760600090027,,,,0.01937132701277733,0.01914343424141407,0.014500297605991364,0.014324563555419445,0.0502016544342041,0.05011260509490967,0.007858583703637123,0.20000001788139343,0.021120812743902206,0.5398277725080367,0.07772640712923155,0.19610391540448205,0.8711652968061323,0.0905165993002507,0.1211211085319519,0.04190608859062195,0.0005920529365539551,0.3057931445357655,0.043486261603626584,0.2647569373900361,0.859795829055411,0.06620576740306579,0.19372805953025818,0.027908718213438988,0.0009599908953532577,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-18-17 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-18-17 (1).pth
28,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,9,22249.0,10150,22248,829.7490561008453,25.0,0.05,15.0,0.019511433318257332,0.01921524852514267,0.014629402197897434,0.014405602589249611,0.04910638928413391,0.04941114783287048,0.007176881190389395,0.23333334922790527,0.01962415501475334,0.6644820769707811,0.0916626079046217,0.22367835423704915,0.9250337017897419,0.09513885767304617,0.13399150967597961,0.0416330024600029,0.001297593116760254,0.44202817856583937,0.06027942787209662,0.29753914939728326,0.7941978536333818,0.06516862751815827,0.22959226369857788,0.03638307750225067,0.0011196283157914877,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-18-17 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-18-17 (2).pth
29,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,9,24749.0,10150,24748,925.6880302429199,75.0,0.05,15.0,0.01933862455189228,0.019308121874928474,0.014521685428917408,0.014474058523774147,0.04922857880592346,0.0497378408908844,0.0073272548615932465,0.3333333432674408,0.020363163203001022,0.8346501167232956,0.11956218008276606,0.20938883416040854,0.9087819141121822,0.12000440853900653,0.13265088200569153,0.05635139346122742,0.0015621930360794067,0.7345402787468714,0.10606678177582539,0.35303975597148796,0.9122892652660651,0.12032721532421023,0.27081117033958435,0.043330222368240356,0.0013836425496265292,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-18-17 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-18-17 (3).pth
30,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,9,30000.0,10150,30000,1124.8259754180908,,,,0.019787564873695374,0.019521070644259453,0.014806884340941906,0.014720456674695015,0.05055946111679077,0.04994469881057739,0.007415897212922573,0.23333334922790527,0.02322564274072647,0.9030630022535202,0.15291351839671624,0.2629739214058348,0.9070614486436256,0.1643637384854069,0.1815047264099121,0.06990647315979004,0.0010140836238861084,0.6322621873335788,0.10425037691637219,0.39660784441922964,0.9107419207836551,0.11718060572005008,0.32131943106651306,0.04561008885502815,0.001171777956187725,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-18-17 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-18-17 (4).pth
31,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,9,10000.0,9650,10000,373.94180369377136,,,,0.018686695024371147,0.018792774528265,0.01394176296889782,0.013945633545517921,0.051289260387420654,0.050798118114471436,0.007626557257026434,0.23333334922790527,0.023145079612731934,-0.37929963665370786,-0.06902829324534207,0.22791148001140685,0.9181513674781445,0.06353580828252892,0.13943156599998474,0.027450844645500183,0.0015401840209960938,-0.18305933221084827,-0.03302137416498322,0.16009162640401847,0.8476385079024725,0.041074056394649505,0.09870041906833649,0.018240271136164665,0.0013909959234297276,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-18-17.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-18-17.pth
32,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,10,10000.0,6600,10000,373.97341227531433,,,,0.017330126836895943,0.017241640016436577,0.014734814874827862,0.0145945455878973,0.03842806816101074,0.04108276963233948,0.008900158107280731,0.23333334922790527,0.03326025605201721,0.29791756746830994,0.011945879917546436,0.6045788969286433,0.8111667714023868,0.07632891185113723,0.45337989926338196,0.046648021787405014,0.0007152259349822998,-2.4792094723793774,-0.10746554183015863,0.6018955717334443,0.8373261008158865,0.09066119651063452,0.48604196310043335,0.05064663290977478,0.0017001298256218433,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-37-08 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-37-08 (1).pth
33,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,10,11649.0,6600,11648,434.42031931877136,25.0,0.15,15.0,0.017449917271733284,0.01747276820242405,0.01498536579310894,0.014851287007331848,0.037556469440460205,0.041392505168914795,0.009720182977616787,0.30000001192092896,0.03275506943464279,1.8890858830954382,0.08279525947502223,0.811080232508627,0.9263592249582396,0.12823549125180914,0.6515111923217773,0.06512973457574844,0.0011150464415550232,0.6521852635053552,0.03162581642174686,0.7510336044305895,0.9347108995040991,0.1305716201656422,0.609840989112854,0.06195494160056114,0.0011259160237386823,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-37-08 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-37-08 (2).pth
34,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,10,12099.0,6600,12098,452.4566514492035,75.0,0.05,15.0,0.01738104224205017,0.017583969980478287,0.014860332943499088,0.014823691919445992,0.038468509912490845,0.042044103145599365,0.009374691173434258,0.2666666805744171,0.03162446618080139,0.5771361742525333,0.025361694799846856,0.9121149122956231,0.9242269910751784,0.12909104932310658,0.7325529456138611,0.06874704360961914,0.0007821321487426758,-0.5439321412828035,-0.026545335175827155,0.7624444540947761,0.8964225565011167,0.15943988082725125,0.6206756830215454,0.07879135757684708,0.0009857380064204335,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-37-08 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-37-08 (3).pth
35,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,10,14149.0,6600,14148,533.6661977767944,75.0,0.15,15.0,0.01778281293809414,0.018397890031337738,0.01510924194008112,0.015790101140737534,0.03933337330818176,0.044318944215774536,0.00986752100288868,0.2666666805744171,0.03345128521323204,0.5804183525592576,0.024760592622310448,1.1359420633623145,0.8008568760059884,0.08651170110112408,0.9318188428878784,0.05638696253299713,0.0010874941945075989,2.3778336152936688,0.11446151307196568,0.8472794772703199,0.8880186556199245,0.17526349893318155,0.6810743808746338,0.0846891924738884,0.0011435896158218384,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-37-08 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-37-08 (4).pth
36,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,10,9649.0,6600,9648,360.3805751800537,25.0,0.05,15.0,0.01691317930817604,0.01711275801062584,0.014400842599570751,0.014555838890373707,0.03674331307411194,0.040260761976242065,0.00936986319720745,0.2666666805744171,0.03363564610481262,-0.2513982645322284,-0.008995283629704406,0.6077285706925876,0.7648016871379824,0.07657829459760354,0.4660179018974304,0.050259318202733994,0.0011793151497840881,-2.1062624154138923,-0.08277483458093364,0.5789767240357105,0.8628864108508869,0.07806259475547016,0.4687824547290802,0.03878507390618324,0.001498691039159894,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-37-08.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-37-08.pth
37,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,11,11949.0,5500,11948,727.4681077003479,25.0,0.05,15.0,0.020286379382014275,0.020109958946704865,0.01507537066936493,0.015131613239645958,0.05186149477958679,0.05217611789703369,0.00782427005469799,0.2666666805744171,0.021785734221339226,0.7184218067297155,0.11041492889644093,0.2815121221722874,0.9180473762288229,0.05540688349888698,0.16961586475372314,0.025730278342962265,0.0006965696811676025,0.298491007245888,0.04546607848315722,0.32540186615246014,0.9103848443454157,0.04300952822761083,0.23167943954467773,0.019199302420020103,0.0011041538091376424,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-46-08 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-46-08 (1).pth
38,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,11,14449.0,5500,14448,874.8874592781067,75.0,0.05,15.0,0.020392360165715218,0.020277759060263634,0.015150790102779865,0.01531329657882452,0.05155262351036072,0.05214199423789978,0.007852104492485523,0.2666666805744171,0.02680264413356781,0.662271820758205,0.13515532309092504,0.30553962439507704,0.9097994327948518,0.0577708253554061,0.18418186902999878,0.028082601726055145,0.0009039342403411865,0.10683755896164308,0.021509941871624697,0.3997226656472013,0.9013396313369191,0.04704094198584271,0.3436327278614044,0.021150222048163414,0.0014955538790673018,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-46-08 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-46-08 (2).pth
39,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,11,18699.0,5500,18698,1126.9045095443726,25.0,0.15,15.0,0.020566709339618683,0.02094242535531521,0.01555484626442194,0.015977127477526665,0.052204668521881104,0.05214148759841919,0.009052496403455734,0.30000001192092896,0.026155980303883553,1.0326860501488424,0.13205533329716526,0.34558111414445924,0.8768140504923816,0.06698440352466392,0.33186590671539307,0.03177221491932869,0.001585245132446289,1.5895946726655235,0.20796312189491828,0.4509501894372139,0.8887802274689107,0.05381689550104072,0.41513964533805847,0.024459321051836014,0.001561925746500492,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-46-08 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-46-08 (3).pth
40,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,11,20000.0,5500,20000,1203.7165207862854,,,,0.020670248195528984,0.021009353920817375,0.01557350717484951,0.015973277390003204,0.051639825105667114,0.051790326833724976,0.00907188281416893,0.3333333432674408,0.026013284921646118,0.7638085268929735,0.08325013513192608,0.41879323035623733,0.8732990474119185,0.07814243347413352,0.39674612879753113,0.03685835003852844,0.0017614960670471191,1.6304307288685689,0.18171052865753257,0.43692340126273627,0.8999955681906041,0.05403340327223569,0.4215887784957886,0.02388409525156021,0.0014314022846519947,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-46-08 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-46-08 (4).pth
41,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,11,21199.0,5500,21198,1274.1632471084595,75.0,0.15,15.0,0.02067115157842636,0.021008310839533806,0.015555620193481445,0.016002682968974113,0.05204647779464722,0.051945894956588745,0.008910653181374073,0.30000001192092896,0.026637669652700424,0.5146376153674531,0.06724246776261214,0.4193672351456948,0.8836485826037472,0.07742979892053045,0.38535261154174805,0.03398681804537773,0.001023903489112854,1.3196248858816366,0.17475621884439804,0.40985000374921515,0.8897460689320651,0.053384136330862496,0.3950616717338562,0.024046465754508972,0.001409187214449048,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-46-08 (5).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-46-08 (5).pth
42,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,11,10000.0,5500,10000,606.3658201694489,,,,0.01978140138089657,0.019668282940983772,0.014657226391136646,0.014794270507991314,0.05213901400566101,0.05193734169006348,0.007979745976626873,0.20000001788139343,0.021714244037866592,0.3454254404782046,0.048616003695572174,0.3064428439964574,0.8739521581540006,0.05783170667138715,0.18692559003829956,0.027184180915355682,0.0005549490451812744,0.3837226494994088,0.053098396947270136,0.24184697729712284,0.8712262687208722,0.04144693627967242,0.13743966817855835,0.020003410056233406,0.000953913142438978,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_10-46-08.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_10-46-08.pth
43,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,12,10299.0,5450,10298,631.6493759155273,25.0,0.05,15.0,0.020126430317759514,0.019109372049570084,0.016541490331292152,0.01577046886086464,0.05381670594215393,0.0505673885345459,0.009129735641181469,0.36666667461395264,0.03161272406578064,-0.24346709561391963,-0.02298042694411237,1.139664243739254,0.7592151911979425,0.0537875953910684,0.9330840110778809,0.040537029504776,0.0012603849172592163,-0.5781481798324679,-0.04867971232524228,2.708219142480599,0.8512824726723067,0.046264523289649154,2.3437905311584473,0.02471810020506382,0.0008454622584395111,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-07-28 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-07-28 (1).pth
